file,match,team_a,team_b,team_a_code,team_b_code,date,tournament,group,game_day,venue_raw,venue_city,venue_country,altitude_m,schema_era,post_match_key_used,final_score,match_total_rbp,settled_date,match_submitted,match_is_calibration_only,elo_team_a_pre,elo_team_b_pre,elo_diff,rest_days_a,rest_days_b,rest_days_diff,squad_value_a_eur,squad_value_b_eur,squad_avg_age_a,squad_avg_age_b,fifa_ranking_2025_a,fifa_ranking_2025_b,draw_probability,poisson_lambda_a,poisson_lambda_b,rules_fired_list,rule_fired_count,rule1_fired,rule2_fired,rule3_fired,rule4_fired,rule5_fired,rule6_fired,rule7_fired,rule8_fired,rule9_fired,rule10_fired,rule11_fired,rule12_fired,rule13_fired,rule14_fired,rule15_fired,question_num,question_text,question_category,confidence,direction,key_drivers,edge_rank,recommended_estimate,our_estimate,submission_diff,submission_error_flag,crowd_estimate,outcome,outcome_known,rbp,beat_crowd,actually_submitted,is_player_prop,player_key,postmortem_note
sau_uru_2026-06-15.json,SAU-URU,Saudi Arabia,Uruguay,SAU,URU,2026-06-15,,,,,Miami Gardens,United States,2.0,1,post_match_results,Saudi Arabia 1 - 1 Uruguay,-13.75,,True,False,1693.8249,1975.0705,-281.24559999999997,6,76,-70,27629999,362450012,27.9,28.5,61,17,0.21617266607704178,0.6670134297501643,1.8461566318211944,RULE12;RULE8,2,,,,,,,,True,,,,True,,,,Q10,,,,,,,,0.38,,False,0.41,0,True,5.28,True,True,False,,
eng_cro_2026-06-17.json,ENG-CRO,England,Croatia,ENG,CRO,2026-06-17,,,,,Arlington,United States,170.0,1,post_match_results,,1.23,,True,False,2090.3687,1973.5928,116.77590000000009,11,10,1,,283299988,27.3,28.3,4,11,0.28550021823549204,1.3708524617990399,0.8982813987371202,RULE8,1,,,,,,,,True,,,,,,,,Q1,,tier2_realdata,,,,,0.2,0.2,0.0,False,0.35,0,True,10.15,True,True,False,,Croatia did NOT have more HT corners. England's corner dominance confirmed. 2+ offsides family style win.
eng_cro_2026-06-17.json,ENG-CRO,England,Croatia,ENG,CRO,2026-06-17,,,,,Arlington,United States,170.0,1,post_match_results,,1.23,,True,False,2090.3687,1973.5928,116.77590000000009,11,10,1,,283299988,27.3,28.3,4,11,0.28550021823549204,1.3708524617990399,0.8982813987371202,RULE8,1,,,,,,,,True,,,,,,,,Q2,,tier2_realdata,,,,,0.26,0.26,0.0,False,0.45,0,True,15.73,True,True,False,,Croatia <2 offsides. 2+ offsides family win (now n+1). Croatia avg 1.0 offsides. Our 26% correct.
eng_cro_2026-06-17.json,ENG-CRO,England,Croatia,ENG,CRO,2026-06-17,,,,,Arlington,United States,170.0,1,post_match_results,,1.23,,True,False,2090.3687,1973.5928,116.77590000000009,11,10,1,,283299988,27.3,28.3,4,11,0.28550021823549204,1.3708524617990399,0.8982813987371202,RULE8,1,,,,,,,,True,,,,,,,,Q3,,tier2_realdata,,,,,0.76,0.76,0.0,False,0.72,1,True,4.42,True,True,False,,Both teams had 1+ SOT in 2H. England scored 4 total so YES easily.
eng_cro_2026-06-17.json,ENG-CRO,England,Croatia,ENG,CRO,2026-06-17,,,,,Arlington,United States,170.0,1,post_match_results,,1.23,,True,False,2090.3687,1973.5928,116.77590000000009,11,10,1,,283299988,27.3,28.3,4,11,0.28550021823549204,1.3708524617990399,0.8982813987371202,RULE8,1,,,,,,,,True,,,,,,,,Q4,,tier1_market,,,,,0.37,0.37,0.0,False,0.41,1,True,-1.83,False,True,False,,"BTTS AND 3+ goals: YES (4-2). Outcome YES, crowd 41% slightly closer than our 37%."
eng_cro_2026-06-17.json,ENG-CRO,England,Croatia,ENG,CRO,2026-06-17,,,,,Arlington,United States,170.0,1,post_match_results,,1.23,,True,False,2090.3687,1973.5928,116.77590000000009,11,10,1,,283299988,27.3,28.3,4,11,0.28550021823549204,1.3708524617990399,0.8982813987371202,RULE8,1,,,,,,,,True,,,,,,,,Q5,,compound_market_proxy,,,,,0.35,0.35,0.0,False,0.36,1,True,0.54,True,True,False,,Penalty or red card: YES. Tiny edge over crowd.
eng_cro_2026-06-17.json,ENG-CRO,England,Croatia,ENG,CRO,2026-06-17,,,,,Arlington,United States,170.0,1,post_match_results,,1.23,,True,False,2090.3687,1973.5928,116.77590000000009,11,10,1,,283299988,27.3,28.3,4,11,0.28550021823549204,1.3708524617990399,0.8982813987371202,RULE8,1,,,,,,,,True,,,,,,,,Q6,,tier2_realdata,,,,,0.15,0.15,0.0,False,0.43,0,True,18.82,True,True,False,,England did NOT have more fouls. England avg 8.2 fouls vs Croatia 13.0 — our 15% was extremely well-grounded.
eng_cro_2026-06-17.json,ENG-CRO,England,Croatia,ENG,CRO,2026-06-17,,,,,Arlington,United States,170.0,1,post_match_results,,1.23,,True,False,2090.3687,1973.5928,116.77590000000009,11,10,1,,283299988,27.3,28.3,4,11,0.28550021823549204,1.3708524617990399,0.8982813987371202,RULE8,1,,,,,,,,True,,,,,,,,Q7,,tier1_market,,,,,0.43,0.2,0.23,True,0.59,1,True,-44.54,False,True,False,,WORST Q this match. SUBMISSION ERROR — model recommended 0.43 (from Smarkets market) but 0.20 was submitted. Kane DID have a 2H SOT. Loss of -44.54 RBP from error.
eng_cro_2026-06-17.json,ENG-CRO,England,Croatia,ENG,CRO,2026-06-17,,,,,Arlington,United States,170.0,1,post_match_results,,1.23,,True,False,2090.3687,1973.5928,116.77590000000009,11,10,1,,283299988,27.3,28.3,4,11,0.28550021823549204,1.3708524617990399,0.8982813987371202,RULE8,1,,,,,,,,True,,,,,,,,Q8,,tier2_realdata,,,,,0.6,0.6,0.0,False,0.62,1,True,0.12,True,True,False,,England more 2H SOT: YES (won 4-2). Tiny edge.
eng_cro_2026-06-17.json,ENG-CRO,England,Croatia,ENG,CRO,2026-06-17,,,,,Arlington,United States,170.0,1,post_match_results,,1.23,,True,False,2090.3687,1973.5928,116.77590000000009,11,10,1,,283299988,27.3,28.3,4,11,0.28550021823549204,1.3708524617990399,0.8982813987371202,RULE8,1,,,,,,,,True,,,,,,,,Q9,,tier1_market (match-winner deferred),,,,,0.59,0.59,0.0,False,0.6,1,True,1.24,True,True,False,,England wins: YES. Both near-identical; slight edge.
eng_cro_2026-06-17.json,ENG-CRO,England,Croatia,ENG,CRO,2026-06-17,,,,,Arlington,United States,170.0,1,post_match_results,,1.23,,True,False,2090.3687,1973.5928,116.77590000000009,11,10,1,,283299988,27.3,28.3,4,11,0.28550021823549204,1.3708524617990399,0.8982813987371202,RULE8,1,,,,,,,,True,,,,,,,,Q10,,tier1_market,,,,,0.43,0.43,0.0,False,0.34,0,True,-3.42,False,True,False,,Sucic 0 SOT. Crowd 34% closer to truth than our 43%. RULE15 should have applied (Croatia losing team).
gha_pan_2026-06-17.json,GHA-PAN,Ghana,Panama,GHA,PAN,2026-06-17,,,,,Toronto,Canada,76.0,1,post_match_results,,68.01,,True,False,1625.5008,1859.0601,-233.5592999999999,15,11,4,199279999,32400002,26.7,29.6,74,33,0.24512510889057137,0.7271388625493966,1.6935022046953416,RULE12;RULE13;RULE8,3,,,,,,,,True,,,,True,True,,,Q1,,tier2_realdata,,,,,0.42,0.42,0.0,False,0.48,0,True,7.02,True,True,False,,Ghana did NOT have more fouls. Both on YES side but crowd further wrong.
gha_pan_2026-06-17.json,GHA-PAN,Ghana,Panama,GHA,PAN,2026-06-17,,,,,Toronto,Canada,76.0,1,post_match_results,,68.01,,True,False,1625.5008,1859.0601,-233.5592999999999,15,11,4,199279999,32400002,26.7,29.6,74,33,0.24512510889057137,0.7271388625493966,1.6935022046953416,RULE12;RULE13;RULE8,3,,,,,,,,True,,,,True,True,,,Q2,,tier2_realdata,,,,,0.28,0.28,0.0,False,0.44,0,True,13.61,True,True,False,,Panama <2 offsides. 2+ offsides family confirmed again.
gha_pan_2026-06-17.json,GHA-PAN,Ghana,Panama,GHA,PAN,2026-06-17,,,,,Toronto,Canada,76.0,1,post_match_results,,68.01,,True,False,1625.5008,1859.0601,-233.5592999999999,15,11,4,199279999,32400002,26.7,29.6,74,33,0.24512510889057137,0.7271388625493966,1.6935022046953416,RULE12;RULE13;RULE8,3,,,,,,,,True,,,,True,True,,,Q3,,compound_market_proxy,,,,,0.32,0.32,0.0,False,0.34,0,True,2.93,True,True,False,,Panama did not score first 2H goal (nor at all). Slight edge.
gha_pan_2026-06-17.json,GHA-PAN,Ghana,Panama,GHA,PAN,2026-06-17,,,,,Toronto,Canada,76.0,1,post_match_results,,68.01,,True,False,1625.5008,1859.0601,-233.5592999999999,15,11,4,199279999,32400002,26.7,29.6,74,33,0.24512510889057137,0.7271388625493966,1.6935022046953416,RULE12;RULE13;RULE8,3,,,,,,,,True,,,,True,True,,,Q4,,tier2_realdata,,,,,0.5,0.5,0.0,False,0.46,1,True,5.63,True,True,False,,"Panama more cards: YES. Our 50% vs crowd 46% — both near middle, we slightly less wrong."
gha_pan_2026-06-17.json,GHA-PAN,Ghana,Panama,GHA,PAN,2026-06-17,,,,,Toronto,Canada,76.0,1,post_match_results,,68.01,,True,False,1625.5008,1859.0601,-233.5592999999999,15,11,4,199279999,32400002,26.7,29.6,74,33,0.24512510889057137,0.7271388625493966,1.6935022046953416,RULE12;RULE13;RULE8,3,,,,,,,,True,,,,True,True,,,Q5,,tier2_realdata,,,,,0.4,0.4,0.0,False,0.54,0,True,16.23,True,True,False,,Ghana did NOT have more 2H SOT (won 1-0 with only 2 total SOT vs Panama's 4). Crowd 54% badly wrong.
gha_pan_2026-06-17.json,GHA-PAN,Ghana,Panama,GHA,PAN,2026-06-17,,,,,Toronto,Canada,76.0,1,post_match_results,,68.01,,True,False,1625.5008,1859.0601,-233.5592999999999,15,11,4,199279999,32400002,26.7,29.6,74,33,0.24512510889057137,0.7271388625493966,1.6935022046953416,RULE12;RULE13;RULE8,3,,,,,,,,True,,,,True,True,,,Q6,,tier1_market (match-winner deferred),,,,,0.4,0.4,0.0,False,0.48,1,True,-6.43,False,True,False,,"Ghana won 1-0. Our 40% vs crowd 48% — both on YES side, we were further from 1."
gha_pan_2026-06-17.json,GHA-PAN,Ghana,Panama,GHA,PAN,2026-06-17,,,,,Toronto,Canada,76.0,1,post_match_results,,68.01,,True,False,1625.5008,1859.0601,-233.5592999999999,15,11,4,199279999,32400002,26.7,29.6,74,33,0.24512510889057137,0.7271388625493966,1.6935022046953416,RULE12;RULE13;RULE8,3,,,,,,,,True,,,,True,True,,,Q7,,tier1_market,,,,,0.36,0.36,0.0,False,0.4,0,True,5.39,True,True,False,,2H had <2 goals (Ghana only scored in 1H or neither scored in 2H). Slight edge.
gha_pan_2026-06-17.json,GHA-PAN,Ghana,Panama,GHA,PAN,2026-06-17,,,,,Toronto,Canada,76.0,1,post_match_results,,68.01,,True,False,1625.5008,1859.0601,-233.5592999999999,15,11,4,199279999,32400002,26.7,29.6,74,33,0.24512510889057137,0.7271388625493966,1.6935022046953416,RULE12;RULE13;RULE8,3,,,,,,,,True,,,,True,True,,,Q8,,tier2_realdata,,,,,0.45,0.45,0.0,False,0.66,0,True,25.69,True,True,False,,Ghana only 2 SOT despite winning 1-0. Crowd 66% heavily overestimated Ghana's attacking volume (winner narrative inflation). Our 45% much more accurate.
gha_pan_2026-06-17.json,GHA-PAN,Ghana,Panama,GHA,PAN,2026-06-17,,,,,Toronto,Canada,76.0,1,post_match_results,,68.01,,True,False,1625.5008,1859.0601,-233.5592999999999,15,11,4,199279999,32400002,26.7,29.6,74,33,0.24512510889057137,0.7271388625493966,1.6935022046953416,RULE12;RULE13;RULE8,3,,,,,,,,True,,,,True,True,,,Q9,,tier1_market,,,,,0.68,0.68,0.0,False,0.56,1,True,11.74,True,True,False,,Semenyo had 1+ SOT. Our 68% vs crowd 56% — we were more right.
gha_pan_2026-06-17.json,GHA-PAN,Ghana,Panama,GHA,PAN,2026-06-17,,,,,Toronto,Canada,76.0,1,post_match_results,,68.01,,True,False,1625.5008,1859.0601,-233.5592999999999,15,11,4,199279999,32400002,26.7,29.6,74,33,0.24512510889057137,0.7271388625493966,1.6935022046953416,RULE12;RULE13;RULE8,3,,,,,,,,True,,,,True,True,,,Q10,,tier1_market,,,,,0.57,0.57,0.0,False,0.39,0,True,-13.8,False,True,False,,Fajardo 0 SOT. RULE15 should have applied (Panama expected loser). We submitted 57% — should have been ~0.25-0.30. Crowd 39% was more correct.
can_qat_2026-06-18.json,CAN-QAT,Canada,Qatar,CAN,QAT,2026-06-18,,,,,Vancouver,Canada,1.0,1,post_match_results,,61.88,,True,False,1901.9781,1564.5424,337.4357,6,5,1,129380005,18299999,26.5,27.9,30,55,0.15742604862136,2.043786612187607,0.602514596927025,,0,,,,,,,,,,,,,,,,Q1,Will Qatar commit more fouls than Canada?,tier2_realdata,,,,,0.6,0.6,0.0,False,0.575,1,True,,,True,False,,QAT 10 fouls > CAN 9. Barely YES.
can_qat_2026-06-18.json,CAN-QAT,Canada,Qatar,CAN,QAT,2026-06-18,,,,,Vancouver,Canada,1.0,1,post_match_results,,61.88,,True,False,1901.9781,1564.5424,337.4357,6,5,1,129380005,18299999,26.5,27.9,30,55,0.15742604862136,2.043786612187607,0.602514596927025,,0,,,,,,,,,,,,,,,,Q2,,,,,,,,0.62,,False,0.587,1,True,,,True,False,,"CAN 10 total SOT (all CAN, QAT 0). CAN scored 3 in 2H. Inference: CAN had 4+ SOT in 2H. HIGH CONFIDENCE YES. Confirm from QK."
can_qat_2026-06-18.json,CAN-QAT,Canada,Qatar,CAN,QAT,2026-06-18,,,,,Vancouver,Canada,1.0,1,post_match_results,,61.88,,True,False,1901.9781,1564.5424,337.4357,6,5,1,129380005,18299999,26.5,27.9,30,55,0.15742604862136,2.043786612187607,0.602514596927025,,0,,,,,,,,,,,,,,,,Q3,,,,,,,,0.38,,False,0.447,1,True,,,True,False,,QAT had 2 RC. outcome=YES
can_qat_2026-06-18.json,CAN-QAT,Canada,Qatar,CAN,QAT,2026-06-18,,,,,Vancouver,Canada,1.0,1,post_match_results,,61.88,,True,False,1901.9781,1564.5424,337.4357,6,5,1,129380005,18299999,26.5,27.9,30,55,0.15742604862136,2.043786612187607,0.602514596927025,,0,,,,,,,,,,,,,,,,Q4,,,,,,,,0.44,,False,0.477,,False,,,True,False,,UNKNOWN - no player data from ESPN. CAN had 10 SOT total. Confirm from QK.
can_qat_2026-06-18.json,CAN-QAT,Canada,Qatar,CAN,QAT,2026-06-18,,,,,Vancouver,Canada,1.0,1,post_match_results,,61.88,,True,False,1901.9781,1564.5424,337.4357,6,5,1,129380005,18299999,26.5,27.9,30,55,0.15742604862136,2.043786612187607,0.602514596927025,,0,,,,,,,,,,,,,,,,Q5,Will Canada win the match?,tier1_market,,,,,0.77,0.77,0.0,False,0.7,1,True,,,True,False,,CAN 6-0. outcome=YES
can_qat_2026-06-18.json,CAN-QAT,Canada,Qatar,CAN,QAT,2026-06-18,,,,,Vancouver,Canada,1.0,1,post_match_results,,61.88,,True,False,1901.9781,1564.5424,337.4357,6,5,1,129380005,18299999,26.5,27.9,30,55,0.15742604862136,2.043786612187607,0.602514596927025,,0,,,,,,,,,,,,,,,,Q6,"At halftime, will Canada be winning?",tier1_market,,,,,0.58,0.58,0.0,False,0.56,1,True,,,True,False,,HT 3-0. outcome=YES
can_qat_2026-06-18.json,CAN-QAT,Canada,Qatar,CAN,QAT,2026-06-18,,,,,Vancouver,Canada,1.0,1,post_match_results,,61.88,,True,False,1901.9781,1564.5424,337.4357,6,5,1,129380005,18299999,26.5,27.9,30,55,0.15742604862136,2.043786612187607,0.602514596927025,,0,,,,,,,,,,,,,,,,Q7,,,,,,,,0.75,,False,0.7,1,True,,,True,False,,CAN 10 SOT. outcome=YES
can_qat_2026-06-18.json,CAN-QAT,Canada,Qatar,CAN,QAT,2026-06-18,,,,,Vancouver,Canada,1.0,1,post_match_results,,61.88,,True,False,1901.9781,1564.5424,337.4357,6,5,1,129380005,18299999,26.5,27.9,30,55,0.15742604862136,2.043786612187607,0.602514596927025,,0,,,,,,,,,,,,,,,,Q8,,,,,,,,0.13,,False,0.2,0,True,,,True,False,,QAT 1 corner only. outcome=NO
can_qat_2026-06-18.json,CAN-QAT,Canada,Qatar,CAN,QAT,2026-06-18,,,,,Vancouver,Canada,1.0,1,post_match_results,,61.88,,True,False,1901.9781,1564.5424,337.4357,6,5,1,129380005,18299999,26.5,27.9,30,55,0.15742604862136,2.043786612187607,0.602514596927025,,0,,,,,,,,,,,,,,,,Q9,,,,,,,,0.22,,False,0.343,0,True,,,True,False,,QAT 0 total SOT. Afif got 0. outcome=NO
can_qat_2026-06-18.json,CAN-QAT,Canada,Qatar,CAN,QAT,2026-06-18,,,,,Vancouver,Canada,1.0,1,post_match_results,,61.88,,True,False,1901.9781,1564.5424,337.4357,6,5,1,129380005,18299999,26.5,27.9,30,55,0.15742604862136,2.043786612187607,0.602514596927025,,0,,,,,,,,,,,,,,,,Q10,Will Qatar score in the second half?,tier1_market,,,,,0.31,0.31,0.0,False,0.37,0,True,,,True,False,,QAT 0 goals total. outcome=NO
sui_bih_2026-06-18.json,SUI-BIH,Switzerland,Bosnia and Herzegovina,SUI,BIH,2026-06-18,,,,,Inglewood,United States,28.0,1,post_match_results,,26.9,,True,False,1951.7868,1652.8208,298.9660000000001,5,6,-1,322100006,125599998,28.0,27.0,19,65,0.17994633441126667,1.9063264754876432,0.6459603235233189,,0,,,,,,,,,,,,,,,,Q1,,,,,,,,0.75,,False,0.666,1,True,,,True,False,,BIH 18 fouls > SUI 7. Strong edge. outcome=YES
sui_bih_2026-06-18.json,SUI-BIH,Switzerland,Bosnia and Herzegovina,SUI,BIH,2026-06-18,,,,,Inglewood,United States,28.0,1,post_match_results,,26.9,,True,False,1951.7868,1652.8208,298.9660000000001,5,6,-1,322100006,125599998,28.0,27.0,19,65,0.17994633441126667,1.9063264754876432,0.6459603235233189,,0,,,,,,,,,,,,,,,,Q2,,,,,,,,0.04,,False,0.233,0,True,,,True,False,,BIH 1 offside. outcome=NO
sui_bih_2026-06-18.json,SUI-BIH,Switzerland,Bosnia and Herzegovina,SUI,BIH,2026-06-18,,,,,Inglewood,United States,28.0,1,post_match_results,,26.9,,True,False,1951.7868,1652.8208,298.9660000000001,5,6,-1,322100006,125599998,28.0,27.0,19,65,0.17994633441126667,1.9063264754876432,0.6459603235233189,,0,,,,,,,,,,,,,,,,Q3,,,,,,,,0.44,,False,0.477,1,True,,,True,False,,SUI 3 offsides. outcome=YES
sui_bih_2026-06-18.json,SUI-BIH,Switzerland,Bosnia and Herzegovina,SUI,BIH,2026-06-18,,,,,Inglewood,United States,28.0,1,post_match_results,,26.9,,True,False,1951.7868,1652.8208,298.9660000000001,5,6,-1,322100006,125599998,28.0,27.0,19,65,0.17994633441126667,1.9063264754876432,0.6459603235233189,,0,,,,,,,,,,,,,,,,Q4,,,,,,,,0.37,,False,0.435,1,True,,,True,False,,"SUI 4, BIH 1 = 5 goals, BTTS yes. outcome=YES"
sui_bih_2026-06-18.json,SUI-BIH,Switzerland,Bosnia and Herzegovina,SUI,BIH,2026-06-18,,,,,Inglewood,United States,28.0,1,post_match_results,,26.9,,True,False,1951.7868,1652.8208,298.9660000000001,5,6,-1,322100006,125599998,28.0,27.0,19,65,0.17994633441126667,1.9063264754876432,0.6459603235233189,,0,,,,,,,,,,,,,,,,Q5,,,,,,,,0.44,,False,0.477,1,True,,,True,False,,2H had 5 goals (SUI 4 + BIH 1). outcome=YES
sui_bih_2026-06-18.json,SUI-BIH,Switzerland,Bosnia and Herzegovina,SUI,BIH,2026-06-18,,,,,Inglewood,United States,28.0,1,post_match_results,,26.9,,True,False,1951.7868,1652.8208,298.9660000000001,5,6,-1,322100006,125599998,28.0,27.0,19,65,0.17994633441126667,1.9063264754876432,0.6459603235233189,,0,,,,,,,,,,,,,,,,Q6,,,,,,,,0.62,,False,0.587,1,True,,,True,False,,SUI 4-1. outcome=YES
sui_bih_2026-06-18.json,SUI-BIH,Switzerland,Bosnia and Herzegovina,SUI,BIH,2026-06-18,,,,,Inglewood,United States,28.0,1,post_match_results,,26.9,,True,False,1951.7868,1652.8208,298.9660000000001,5,6,-1,322100006,125599998,28.0,27.0,19,65,0.17994633441126667,1.9063264754876432,0.6459603235233189,,0,,,,,,,,,,,,,,,,Q7,,,,,,,,0.67,,False,0.618,1,True,,,True,False,,"Inference: SUI scored 4 in 2H, BIH scored 1. SUI 7 total SOT vs BIH 3. SUI dominated 2H. HIGH CONFIDENCE YES. Confirm from QK."
sui_bih_2026-06-18.json,SUI-BIH,Switzerland,Bosnia and Herzegovina,SUI,BIH,2026-06-18,,,,,Inglewood,United States,28.0,1,post_match_results,,26.9,,True,False,1951.7868,1652.8208,298.9660000000001,5,6,-1,322100006,125599998,28.0,27.0,19,65,0.17994633441126667,1.9063264754876432,0.6459603235233189,,0,,,,,,,,,,,,,,,,Q8,,,,,,,,0.39,,False,0.447,1,True,,,True,False,,BIH had 1 RC. outcome=YES
sui_bih_2026-06-18.json,SUI-BIH,Switzerland,Bosnia and Herzegovina,SUI,BIH,2026-06-18,,,,,Inglewood,United States,28.0,1,post_match_results,,26.9,,True,False,1951.7868,1652.8208,298.9660000000001,5,6,-1,322100006,125599998,28.0,27.0,19,65,0.17994633441126667,1.9063264754876432,0.6459603235233189,,0,,,,,,,,,,,,,,,,Q9,,,,,,,,0.72,,False,0.648,,False,,,True,False,,UNKNOWN - no player data from ESPN. SUI had 7 SOT total. Confirm from QK.
sui_bih_2026-06-18.json,SUI-BIH,Switzerland,Bosnia and Herzegovina,SUI,BIH,2026-06-18,,,,,Inglewood,United States,28.0,1,post_match_results,,26.9,,True,False,1951.7868,1652.8208,298.9660000000001,5,6,-1,322100006,125599998,28.0,27.0,19,65,0.17994633441126667,1.9063264754876432,0.6459603235233189,,0,,,,,,,,,,,,,,,,Q10,,,,,,,,0.45,,False,0.484,,False,,,True,False,,UNKNOWN - no player data from ESPN. BIH had 3 SOT total. Confirm from QK.
sui_bih_2026-06-18.json,SUI-BIH,Switzerland,Bosnia and Herzegovina,SUI,BIH,2026-06-18,,,,,Inglewood,United States,28.0,1,post_match_results,,26.9,,True,False,1951.7868,1652.8208,298.9660000000001,5,6,-1,322100006,125599998,28.0,27.0,19,65,0.17994633441126667,1.9063264754876432,0.6459603235233189,,0,,,,,,,,,,,,,,,,Q11,,,,,,,,0.38,,False,0.455,,False,,,True,False,,UNKNOWN - no player data from ESPN. BIH had 3 SOT total. Confirm from QK.
sui_bih_2026-06-18.json,SUI-BIH,Switzerland,Bosnia and Herzegovina,SUI,BIH,2026-06-18,,,,,Inglewood,United States,28.0,1,post_match_results,,26.9,,True,False,1951.7868,1652.8208,298.9660000000001,5,6,-1,322100006,125599998,28.0,27.0,19,65,0.17994633441126667,1.9063264754876432,0.6459603235233189,,0,,,,,,,,,,,,,,,,Q12,,,,,,,,0.62,,False,0.587,1,True,,,True,False,,SUI 1 YC + BIH 2 YC + 1 RC = 4 total cards > 2.5. outcome=YES
uzb_col_2026-06-18.json,UZB-COL,Uzbekistan,Colombia,UZB,COL,2026-06-18,,,,,Mexico City,Mexico,2240.0,1,post_match_results,,39.73,,True,False,1818.9133,2063.7111,-244.79780000000005,1,1,0,63750000,300500000,27.9,29.7,50,13,0.23842895466732061,0.7124978827715551,1.728301650605589,RULE8,1,,,,,,,,True,,,,,,,,Q1,,tier2_realdata,,,,,,0.45,,False,0.42,0,True,0.04,True,True,False,,UZB <2 offsides: NO. Tiny edge (both near 50%).
uzb_col_2026-06-18.json,UZB-COL,Uzbekistan,Colombia,UZB,COL,2026-06-18,,,,,Mexico City,Mexico,2240.0,1,post_match_results,,39.73,,True,False,1818.9133,2063.7111,-244.79780000000005,1,1,0,63750000,300500000,27.9,29.7,50,13,0.23842895466732061,0.7124978827715551,1.728301650605589,RULE8,1,,,,,,,,True,,,,,,,,Q2,,tier2_realdata,,,,,,0.62,,False,0.69,0,True,11.47,True,True,False,,Colombia did NOT have more 2H SOT. Colombia won 3-1 but managed game in 2H — UZB was chasing and created more 2H shots. Crowd 69% badly wrong; our 62% less wrong.
uzb_col_2026-06-18.json,UZB-COL,Uzbekistan,Colombia,UZB,COL,2026-06-18,,,,,Mexico City,Mexico,2240.0,1,post_match_results,,39.73,,True,False,1818.9133,2063.7111,-244.79780000000005,1,1,0,63750000,300500000,27.9,29.7,50,13,0.23842895466732061,0.7124978827715551,1.728301650605589,RULE8,1,,,,,,,,True,,,,,,,,Q3,,tier1_market,,,,,,0.37,,False,0.37,0,True,1.55,True,True,False,,No penalty or red card. Both at 37%; tiny edge from rounding.
uzb_col_2026-06-18.json,UZB-COL,Uzbekistan,Colombia,UZB,COL,2026-06-18,,,,,Mexico City,Mexico,2240.0,1,post_match_results,,39.73,,True,False,1818.9133,2063.7111,-244.79780000000005,1,1,0,63750000,300500000,27.9,29.7,50,13,0.23842895466732061,0.7124978827715551,1.728301650605589,RULE8,1,,,,,,,,True,,,,,,,,Q4,,tier2_realdata,,,,,,0.58,,False,0.55,1,True,5.92,True,True,False,,"Diaz had 1+ SOT in 2H: YES. Our 58% vs crowd 55% — slight edge, both correct direction."
uzb_col_2026-06-18.json,UZB-COL,Uzbekistan,Colombia,UZB,COL,2026-06-18,,,,,Mexico City,Mexico,2240.0,1,post_match_results,,39.73,,True,False,1818.9133,2063.7111,-244.79780000000005,1,1,0,63750000,300500000,27.9,29.7,50,13,0.23842895466732061,0.7124978827715551,1.728301650605589,RULE8,1,,,,,,,,True,,,,,,,,Q5,,tier1_market,,,,,,0.47,,False,0.43,1,True,6.52,True,True,False,,"Uzbekistan scored 1 goal: YES. Our 47% vs crowd 43% — both near 50%, we slightly more right."
uzb_col_2026-06-18.json,UZB-COL,Uzbekistan,Colombia,UZB,COL,2026-06-18,,,,,Mexico City,Mexico,2240.0,1,post_match_results,,39.73,,True,False,1818.9133,2063.7111,-244.79780000000005,1,1,0,63750000,300500000,27.9,29.7,50,13,0.23842895466732061,0.7124978827715551,1.728301650605589,RULE8,1,,,,,,,,True,,,,,,,,Q6,,,,,,,,0.39,,False,0.41,0,True,3.16,True,True,False,,Match was NOT tied at HT. Both on NO side (good); our 39% vs crowd 41% — slight edge.
uzb_col_2026-06-18.json,UZB-COL,Uzbekistan,Colombia,UZB,COL,2026-06-18,,,,,Mexico City,Mexico,2240.0,1,post_match_results,,39.73,,True,False,1818.9133,2063.7111,-244.79780000000005,1,1,0,63750000,300500000,27.9,29.7,50,13,0.23842895466732061,0.7124978827715551,1.728301650605589,RULE8,1,,,,,,,,True,,,,,,,,Q7,,tier1_market,,,,,,0.52,,False,0.48,0,True,-1.81,False,True,False,,4 total goals (1-3). Our 52% on wrong YES side; crowd 48% also wrong but less.
uzb_col_2026-06-18.json,UZB-COL,Uzbekistan,Colombia,UZB,COL,2026-06-18,,,,,Mexico City,Mexico,2240.0,1,post_match_results,,39.73,,True,False,1818.9133,2063.7111,-244.79780000000005,1,1,0,63750000,300500000,27.9,29.7,50,13,0.23842895466732061,0.7124978827715551,1.728301650605589,RULE8,1,,,,,,,,True,,,,,,,,Q8,,tier1_market,,,,,,0.67,,False,0.66,1,True,2.12,True,True,False,,Colombia scored in 2H: YES. Both confident YES; tiny edge from rounding.
uzb_col_2026-06-18.json,UZB-COL,Uzbekistan,Colombia,UZB,COL,2026-06-18,,,,,Mexico City,Mexico,2240.0,1,post_match_results,,39.73,,True,False,1818.9133,2063.7111,-244.79780000000005,1,1,0,63750000,300500000,27.9,29.7,50,13,0.23842895466732061,0.7124978827715551,1.728301650605589,RULE8,1,,,,,,,,True,,,,,,,,Q9,,tier1_market,,,,,,0.2,,False,0.29,0,True,6.64,True,True,False,,UZB <5 corners: NO. Market-based 0.20 vs crowd 0.29 — underdog corners suppressed.
