game_id,competition_id,season,round,date,home_club_id,away_club_id,home_club_goals,away_club_goals,home_club_position,away_club_position,home_club_manager_name,away_club_manager_name,stadium,attendance,referee,url,home_club_formation,away_club_formation,home_club_name,away_club_name,aggregate,competition_type
3970579,FIWC,2021,Round of 16,2022-12-03,3437,3433,2,1,,,Lionel Scaloni,Graham Arnold,Ahmad bin Ali Stadium,45032,Szymon Marciniak,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3970579,,,Argentina,Australia,2:1,national_team_competition
3970580,FIWC,2021,Round of 16,2022-12-04,3377,3442,3,1,,,Didier Deschamps,Czeslaw Michniewicz,Al-Thumama Stadium,40989,Jesús Valenzuela,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3970580,,,France,Poland,3:1,national_team_competition
3970790,FIWC,2021,Round of 16,2022-12-05,3435,3556,2,4,,,Hajime Moriyasu,Zlatko Dalic,Al-Janoub Stadium,42523,Ismail Elfath,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3970790,,,Japan,Croatia,2:4,national_team_competition
3970791,FIWC,2021,Round of 16,2022-12-06,3575,3375,3,0,,,Walid Regragui,Luis Enrique,Education City Stadium,44667,Fernando Rapallini,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3970791,,,Morocco,Spain,3:0,national_team_competition
3970993,FIWC,2021,Round of 16,2022-12-05,3439,3589,4,1,,,Tite,Paulo Bento,Stadium 974,43847,Clément Turpin,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3970993,,,Brazil,South Korea,4:1,national_team_competition
3970994,FIWC,2021,Round of 16,2022-12-06,3300,3384,6,1,,,Fernando Santos,Murat Yakin,Lusail Stadium,83720,César Ramos Palazuelos,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3970994,,,Portugal,Switzerland,6:1,national_team_competition
3971598,FIWC,2021,Quarter-Finals,2022-12-09,3379,3437,5,6,,,Louis van Gaal,Lionel Scaloni,Lusail Stadium,88966,Mateu Lahoz,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3971598,,,Netherlands,Argentina,5:6,national_team_competition
3972029,FIWC,2021,Quarter-Finals,2022-12-10,3299,3377,1,2,,,Gareth Southgate,Didier Deschamps,Al-Bayt Stadium,68895,Wilton Pereira Sampaio,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3972029,,,England,France,1:2,national_team_competition
3972833,FIWC,2021,Quarter-Finals,2022-12-09,3556,3439,5,3,,,Zlatko Dalic,Tite,Education City Stadium,43893,Michael Oliver,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3972833,,,Croatia,Brazil,5:3,national_team_competition
3973427,FIWC,2021,Quarter-Finals,2022-12-10,3575,3300,1,0,,,Walid Regragui,Fernando Santos,Al-Thumama Stadium,44198,Facundo Tello,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3973427,,,Morocco,Portugal,1:0,national_team_competition
3974501,FIWC,2021,Semi-Finals,2022-12-13,3437,3556,3,0,,,Lionel Scaloni,Zlatko Dalic,Lusail Stadium,88966,Daniele Orsato,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3974501,,,Argentina,Croatia,3:0,national_team_competition
3974586,FIWC,2021,Semi-Finals,2022-12-14,3377,3575,2,0,,,Didier Deschamps,Walid Regragui,Al-Bayt Stadium,68294,César Ramos Palazuelos,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3974586,,,France,Morocco,2:0,national_team_competition
3975878,FIWC,2021,Third Place Play-Off,2022-12-17,3556,3575,2,1,,,Zlatko Dalic,Walid Regragui,Khalifa International Stadium,44137,Abdulrahman Ibrahim Al-Jassim,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3975878,,,Croatia,Morocco,2:1,national_team_competition
3975879,FIWC,2021,Final,2022-12-18,3437,3377,7,5,,,Lionel Scaloni,Didier Deschamps,Lusail Stadium,88966,Szymon Marciniak,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3975879,,,Argentina,France,7:5,national_team_competition
4078189,AFAC,2024,Group A,2024-01-12,14162,3586,3,0,,,Tintín Márquez,Miodrag Radulovic,Lusail Stadium,82490,Alireza Faghani,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4078189,4-2-3-1,3-5-2,Qatar,Lebanon,3:0,national_team_competition
4078190,AFAC,2024,Group A,2024-01-13,5598,13975,0,0,,,Aleksandar Jankovic,Petar Segrt,Abdullah bin Khalifa Stadium,4001,Mohammed Khaled Al-Hoaish,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4078190,5-3-2,4-2-3-1,China,Tajikistan,0:0,national_team_competition
4078191,AFAC,2024,Group A,2024-01-17,3586,5598,0,0,,,Miodrag Radulovic,Aleksandar Jankovic,Al-Thumama Stadium,14137,Hyung-jin Ko,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4078191,,,Lebanon,China,0:0,national_team_competition
4078192,AFAC,2024,Group A,2024-01-17,13975,14162,0,1,,,Petar Segrt,Tintín Márquez,Al-Bayt Stadium,57460,Hiroyuki Kimura,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4078192,4-2-3-1,4-3-3 Attacking,Tajikistan,Qatar,0:1,national_team_competition
4078193,AFAC,2024,Group A,2024-01-22,14162,5598,1,0,,,Tintín Márquez,Aleksandar Jankovic,Khalifa International Stadium,42104,Abdullah Jamali,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4078193,4-1-4-1,5-4-1,Qatar,China,1:0,national_team_competition
4078194,AFAC,2024,Group A,2024-01-22,13975,3586,2,1,,,Petar Segrt,Miodrag Radulovic,Jassim Bin Hamad Stadium,11843,Mohanad Qasim,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4078194,4-2-3-1,3-4-1-2,Tajikistan,Lebanon,2:1,national_team_competition
4078195,AFAC,2024,Group B,2024-01-13,3433,13957,2,0,,,Graham Arnold,Igor Stimac,Ahmad bin Ali Stadium,35253,Yoshimi Yamashita,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4078195,4-2-3-1,4-3-3 Attacking,Australia,India,2:0,national_team_competition
4078196,AFAC,2024,Group B,2024-01-13,3563,13674,0,0,,,Srecko Katanec,Héctor Cúper,Jassim Bin Hamad Stadium,10198,Ahmed Al-Kaf,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4078196,3-4-3,4-4-2 double 6,Uzbekistan,Syria,0:0,national_team_competition
4078197,AFAC,2024,Group B,2024-01-18,13674,3433,0,1,,,Héctor Cúper,Graham Arnold,Jassim Bin Hamad Stadium,10097,Adel Ali Al-Naqbi,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4078197,4-4-2 double 6,4-3-3 Attacking,Syria,Australia,0:1,national_team_competition
4078198,AFAC,2024,Group B,2024-01-18,13957,3563,0,3,,,Igor Stimac,Srecko Katanec,Ahmad bin Ali Stadium,38491,Ming Fu,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4078198,4-3-3 Attacking,4-2-3-1,India,Uzbekistan,0:3,national_team_competition
4078199,AFAC,2024,Group B,2024-01-23,3433,3563,1,1,,,Graham Arnold,Srecko Katanec,Al-Janoub Stadium,15290,Yusuke Araki,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4078199,4-3-3 Attacking,5-4-1,Australia,Uzbekistan,1:1,national_team_competition
4078200,AFAC,2024,Group B,2024-01-23,13674,13957,1,0,,,Héctor Cúper,Igor Stimac,Al-Bayt Stadium,42787,Sivakorn Pu-udom,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4078200,4-4-2 double 6,4-2-3-1,Syria,India,1:0,national_team_competition
4078201,AFAC,2024,Group C,2024-01-14,5147,15977,3,1,,,Paulo Bento,Jörn Andersen,Khalifa International Stadium,15586,Muhammad Taqi Al-Jaafari,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4078201,4-3-3 Attacking,4-2-3-1,United Arab Emirates,Hong Kong,3:1,national_team_competition
4078202,AFAC,2024,Group C,2024-01-14,3582,17758,4,1,,,Amir Ghalenoei,Makram Dabboub,Education City Stadium,27691,Abdulrahman Ibrahim Al-Jassim,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4078202,4-1-3-2,4-4-2 double 6,Iran,Palestine,4:1,national_team_competition
4078203,AFAC,2024,Group C,2024-01-18,17758,5147,1,1,,,Makram Dabboub,Paulo Bento,Al-Janoub Stadium,41986,Ahmad Al-Ali KUW,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4078203,4-4-2 double 6,4-2-3-1,Palestine,United Arab Emirates,1:1,national_team_competition
4078204,AFAC,2024,Group C,2024-01-19,15977,3582,0,1,,,Jörn Andersen,Amir Ghalenoei,Khalifa International Stadium,36412,Hanna Hattab,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4078204,4-2-3-1,4-1-3-2,Hong Kong,Iran,0:1,national_team_competition
4078205,AFAC,2024,Group C,2024-01-23,3582,5147,2,1,,,Amir Ghalenoei,Paulo Bento,Education City Stadium,34259,Ilgiz Tantashev,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4078205,4-1-3-2,5-4-1,Iran,United Arab Emirates,2:1,national_team_competition
4078206,AFAC,2024,Group C,2024-01-23,15977,17758,0,3,,,Jörn Andersen,Makram Dabboub,Abdullah bin Khalifa Stadium,6568,Shaun Evans,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4078206,4-3-3 Attacking,4-4-2 double 6,Hong Kong,Palestine,0:3,national_team_competition
4078207,AFAC,2024,Group D,2024-01-14,3435,8778,4,2,,,Hajime Moriyasu,Philippe Troussier,Al-Thumama Stadium,17385,Jong-hyuk Kim,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4078207,,,Japan,Vietnam,4:2,national_team_competition
4078208,AFAC,2024,Group D,2024-01-15,13958,3560,1,3,,,Tae-yong Shin,Jesús Casas,Ahmad bin Ali Stadium,16532,Ilgiz Tantashev,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4078208,3-4-3,4-2-3-1,Indonesia,Iraq,1:3,national_team_competition
4078209,AFAC,2024,Group D,2024-01-19,3560,3435,2,1,,,Jesús Casas,Hajime Moriyasu,Education City Stadium,38663,Khalid Saleh Al-Turais,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4078209,4-2-3-1,4-2-3-1,Iraq,Japan,2:1,national_team_competition
4078210,AFAC,2024,Group D,2024-01-19,8778,13958,0,1,,,Philippe Troussier,Tae-yong Shin,Abdullah bin Khalifa Stadium,7253,Sadullo Gulmurodi,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4078210,3-4-3,5-4-1 Diamond,Vietnam,Indonesia,0:1,national_team_competition
4078211,AFAC,2024,Group D,2024-01-24,3435,13958,3,1,,,Hajime Moriyasu,Tae-yong Shin,Al-Thumama Stadium,26453,Khamis Mohammed Al-Marri,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4078211,4-3-3 Attacking,5-4-1,Japan,Indonesia,3:1,national_team_competition
4078212,AFAC,2024,Group D,2024-01-24,3560,8778,3,2,,,Jesús Casas,Philippe Troussier,Jassim Bin Hamad Stadium,8932,Nazmi Nasaruddin,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4078212,4-2-3-1,5-4-1,Iraq,Vietnam,3:2,national_team_competition
4078213,AFAC,2024,Group E,2024-01-15,3589,7214,3,1,,,Jürgen Klinsmann,Juan Antonio Pizzi,Jassim Bin Hamad Stadium,8388,Ning Ma,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4078213,,,South Korea,Bahrain,3:1,national_team_competition
4078214,AFAC,2024,Group E,2024-01-15,15738,15737,0,4,,,Pan-gon Kim,Hussein Ammouta,Al-Janoub Stadium,20410,Mohamed Abdulla Hassan,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4078214,3-4-3,3-4-3,Malaysia,Jordan,0:4,national_team_competition
4078215,AFAC,2024,Group E,2024-01-20,15737,3589,2,2,,,Hussein Ammouta,Jürgen Klinsmann,Al-Thumama Stadium,36627,Salman Ahmad Falahi,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4078215,3-4-3,4-4-2,Jordan,South Korea,2:2,national_team_competition
4078216,AFAC,2024,Group E,2024-01-20,7214,15738,1,0,,,Juan Antonio Pizzi,Pan-gon Kim,Jassim Bin Hamad Stadium,10386,Ahmed Al-Kaf,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4078216,4-2-3-1,5-4-1,Bahrain,Malaysia,1:0,national_team_competition
4078217,AFAC,2024,Group E,2024-01-25,3589,15738,3,3,,,Jürgen Klinsmann,Pan-gon Kim,Al-Janoub Stadium,30117,Khalid Saleh Al-Turais,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4078217,4-4-2,3-4-3,South Korea,Malaysia,3:3,national_team_competition
4078218,AFAC,2024,Group E,2024-01-25,15737,7214,0,1,,,Hussein Ammouta,Juan Antonio Pizzi,Khalifa International Stadium,39650,Omar Mohamed Al-Ali,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4078218,3-4-3,4-2-3-1,Jordan,Bahrain,0:1,national_team_competition
4078219,AFAC,2024,Group F,2024-01-16,5676,3956,2,0,,,Masatada Ishii,Stefan Tarkovic,Abdullah bin Khalifa Stadium,4530,Adham Makhadmeh,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4078219,4-2-3-1,4-4-2,Thailand,Kyrgyzstan,2:0,national_team_competition
4078220,AFAC,2024,Group F,2024-01-16,3807,14165,2,1,,,Roberto Mancini,Branko Ivankovic,Khalifa International Stadium,41987,Shaun Evans,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4078220,3-4-2-1,4-4-2 Diamond,Saudi Arabia,Oman,2:1,national_team_competition
4078221,AFAC,2024,Group F,2024-01-21,14165,5676,0,0,,,Branko Ivankovic,Masatada Ishii,Abdullah bin Khalifa Stadium,6340,Mooud Bonyadifar,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4078221,4-4-2 Diamond,4-2-3-1,Oman,Thailand,0:0,national_team_competition
4078222,AFAC,2024,Group F,2024-01-21,3956,3807,0,2,,,Stefan Tarkovic,Roberto Mancini,Ahmad bin Ali Stadium,39557,Jumpei Iida,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4078222,,,Kyrgyzstan,Saudi Arabia,0:2,national_team_competition
4078223,AFAC,2024,Group F,2024-01-25,3807,5676,0,0,,,Roberto Mancini,Masatada Ishii,Education City Stadium,38773,Hee-gon Kim,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4078223,3-4-2-1,4-2-3-1,Saudi Arabia,Thailand,0:0,national_team_competition
4078224,AFAC,2024,Group F,2024-01-25,3956,14165,1,1,,,Stefan Tarkovic,Branko Ivankovic,Abdullah bin Khalifa Stadium,6231,Ahmad Al-Ali KUW,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4078224,,,Kyrgyzstan,Oman,1:1,national_team_competition
4235807,EURO,2023,Group A,2024-06-14,3262,3380,5,1,,,Julian Nagelsmann,Steve Clarke,Allianz Arena,65052,Clément Turpin,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4235807,,,Germany,Scotland,5:1,national_team_competition
4235808,EURO,2023,Group A,2024-06-15,3468,3384,1,3,,,Marco Rossi,Murat Yakin,RheinEnergieSTADION,41676,Slavko Vincic,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4235808,,,Hungary,Switzerland,1:3,national_team_competition
4235809,EURO,2023,Group B,2024-06-15,3375,3556,3,0,,,Luis de la Fuente,Zlatko Dalic,Olympiastadion Berlin,68844,Michael Oliver,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4235809,,,Spain,Croatia,3:0,national_team_competition
4235810,EURO,2023,Group B,2024-06-15,3376,3561,2,1,,,Luciano Spalletti,Sylvinho,SIGNAL IDUNA PARK,60512,Felix Zwayer,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4235810,,,Italy,Albania,2:1,national_team_competition
4235811,EURO,2023,Group C,2024-06-16,3588,3436,1,1,,,Matjaz Kek,Kasper Hjulmand,MHPArena Stuttgart,54000,Sandro Schärer,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4235811,,,Slovenia,Denmark,1:1,national_team_competition
4235812,EURO,2023,Group C,2024-06-16,3438,3299,0,1,,,Dragan Stojkovic,Gareth Southgate,Veltins-Arena,48953,Daniele Orsato,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4235812,,,Serbia,England,0:1,national_team_competition
4235813,EURO,2023,Group D,2024-06-16,3442,3379,1,2,,,Michal Probierz,Ronald Koeman,Volksparkstadion,48117,Artur Soares Dias,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4235813,,,Poland,Netherlands,1:2,national_team_competition
4235814,EURO,2023,Group D,2024-06-17,3383,3377,0,1,,,Ralf Rangnick,Didier Deschamps,MERKUR SPIEL-ARENA,46425,Jesús Gil Manzano,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4235814,,,Austria,France,0:1,national_team_competition
4235815,EURO,2023,Group E,2024-06-17,3382,3503,0,1,,,Domenico Tedesco,Francesco Calzona,Deutsche Bank Park,45181,Halil Umut Meler,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4235815,,,Belgium,Slovakia,0:1,national_team_competition
4235816,EURO,2023,Group E,2024-06-17,3447,3699,3,0,,,Edward Iordănescu,Sergiy Rebrov,Allianz Arena,61591,Glenn Nyberg,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4235816,,,Romania,Ukraine,3:0,national_team_competition
4235817,EURO,2023,Group F,2024-06-18,3381,3669,3,1,,,Vincenzo Montella,Willy Sagnol,SIGNAL IDUNA PARK,59127,Facundo Tello,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4235817,,,Turkiye,Georgia,3:1,national_team_competition
4235818,EURO,2023,Group F,2024-06-18,3300,3445,2,1,,,Roberto Martínez,Ivan Hasek,Red Bull Arena,38421,Marco Guida,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4235818,,,Portugal,Czech Republic,2:1,national_team_competition
4235819,EURO,2023,Group A,2024-06-19,3262,3468,2,0,,,Julian Nagelsmann,Marco Rossi,MHPArena Stuttgart,54000,Danny Makkelie,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4235819,,,Germany,Hungary,2:0,national_team_competition
4235820,EURO,2023,Group A,2024-06-19,3380,3384,1,1,,,Steve Clarke,Murat Yakin,RheinEnergieSTADION,42711,Ivan Kruzliak,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4235820,,,Scotland,Switzerland,1:1,national_team_competition
4235821,EURO,2023,Group B,2024-06-19,3556,3561,2,2,,,Zlatko Dalic,Sylvinho,Volksparkstadion,46784,François Letexier,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4235821,,,Croatia,Albania,2:2,national_team_competition
4235822,EURO,2023,Group B,2024-06-20,3375,3376,1,0,,,Luis de la Fuente,Luciano Spalletti,Veltins-Arena,49528,Slavko Vincic,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4235822,,,Spain,Italy,1:0,national_team_competition
4235823,EURO,2023,Group C,2024-06-20,3588,3438,1,1,,,Matjaz Kek,Dragan Stojkovic,Allianz Arena,63028,Istvan Kovacs,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4235823,,,Slovenia,Serbia,1:1,national_team_competition
4235824,EURO,2023,Group C,2024-06-20,3436,3299,1,1,,,Kasper Hjulmand,Gareth Southgate,Deutsche Bank Park,46177,Artur Soares Dias,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4235824,,,Denmark,England,1:1,national_team_competition
4235825,EURO,2023,Group D,2024-06-21,3442,3383,1,3,,,Michal Probierz,Ralf Rangnick,Olympiastadion Berlin,69455,Halil Umut Meler,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4235825,,,Poland,Austria,1:3,national_team_competition
4235826,EURO,2023,Group D,2024-06-21,3379,3377,0,0,,,Ronald Koeman,Didier Deschamps,Red Bull Arena,38531,Anthony Taylor,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4235826,,,Netherlands,France,0:0,national_team_competition
4235827,EURO,2023,Group E,2024-06-21,3503,3699,1,2,,,Francesco Calzona,Sergiy Rebrov,MERKUR SPIEL-ARENA,43910,Michael Oliver,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4235827,,,Slovakia,Ukraine,1:2,national_team_competition
4235828,EURO,2023,Group E,2024-06-22,3382,3447,2,0,,,Domenico Tedesco,Edward Iordănescu,RheinEnergieSTADION,42535,Szymon Marciniak,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4235828,,,Belgium,Romania,2:0,national_team_competition
4235829,EURO,2023,Group F,2024-06-22,3381,3300,0,3,,,Vincenzo Montella,Roberto Martínez,SIGNAL IDUNA PARK,61047,Felix Zwayer,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4235829,,,Turkiye,Portugal,0:3,national_team_competition
4235830,EURO,2023,Group F,2024-06-22,3669,3445,1,1,,,Willy Sagnol,Ivan Hasek,Volksparkstadion,46524,Daniel Siebert,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4235830,,,Georgia,Czech Republic,1:1,national_team_competition
4235831,EURO,2023,Group A,2024-06-23,3380,3468,0,1,,,Steve Clarke,Marco Rossi,MHPArena Stuttgart,54000,Facundo Tello,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4235831,,,Scotland,Hungary,0:1,national_team_competition
4235832,EURO,2023,Group A,2024-06-23,3384,3262,1,1,,,Murat Yakin,Julian Nagelsmann,Deutsche Bank Park,46685,Daniele Orsato,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4235832,,,Switzerland,Germany,1:1,national_team_competition
4235833,EURO,2023,Group B,2024-06-24,3556,3376,1,1,,,Zlatko Dalic,Luciano Spalletti,Red Bull Arena,38322,Danny Makkelie,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4235833,,,Croatia,Italy,1:1,national_team_competition
4235834,EURO,2023,Group B,2024-06-24,3561,3375,0,1,,,Sylvinho,Luis de la Fuente,MERKUR SPIEL-ARENA,46586,Glenn Nyberg,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4235834,,,Albania,Spain,0:1,national_team_competition
4235835,EURO,2023,Group C,2024-06-25,3436,3438,0,0,,,Kasper Hjulmand,Dragan Stojkovic,Allianz Arena,64288,François Letexier,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4235835,,,Denmark,Serbia,0:0,national_team_competition
4235836,EURO,2023,Group C,2024-06-25,3299,3588,0,0,,,Gareth Southgate,Matjaz Kek,RheinEnergieSTADION,41536,Clément Turpin,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4235836,,,England,Slovenia,0:0,national_team_competition
4235837,EURO,2023,Group D,2024-06-25,3379,3383,2,3,,,Ronald Koeman,Ralf Rangnick,Olympiastadion Berlin,68363,Ivan Kruzliak,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4235837,,,Netherlands,Austria,2:3,national_team_competition
4235838,EURO,2023,Group D,2024-06-25,3377,3442,1,1,,,Didier Deschamps,Michal Probierz,SIGNAL IDUNA PARK,59728,Marco Guida,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4235838,,,France,Poland,1:1,national_team_competition
4235839,EURO,2023,Group E,2024-06-26,3503,3447,1,1,,,Francesco Calzona,Edward Iordănescu,Deutsche Bank Park,45033,Daniel Siebert,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4235839,,,Slovakia,Romania,1:1,national_team_competition
4235840,EURO,2023,Group E,2024-06-26,3699,3382,0,0,,,Sergiy Rebrov,Domenico Tedesco,MHPArena Stuttgart,54000,Anthony Taylor,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4235840,,,Ukraine,Belgium,0:0,national_team_competition
4235841,EURO,2023,Group F,2024-06-26,3669,3300,2,0,,,Willy Sagnol,Roberto Martínez,Veltins-Arena,49616,Sandro Schärer,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4235841,,,Georgia,Portugal,2:0,national_team_competition
4235842,EURO,2023,Group F,2024-06-26,3445,3381,1,2,,,Ivan Hasek,Vincenzo Montella,Volksparkstadion,47683,Istvan Kovacs,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4235842,,,Czech Republic,Turkiye,1:2,national_team_competition
4238561,COPA,2025,Group A,2024-06-22,3584,3700,0,0,,,Jorge Fossati,Ricardo Gareca,AT&T Stadium,43030,Wilton Pereira Sampaio,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4238561,3-1-4-2,4-2-3-1,Peru,Chile,0:0,national_team_competition
4238562,COPA,2025,Group A,2024-06-26,3700,3437,0,1,,,Ricardo Gareca,Lionel Scaloni,MetLife Stadium,81106,Andrés Matonte,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4238562,4-2-3-1,4-4-2,Chile,Argentina,0:1,national_team_competition
4238563,COPA,2025,Group A,2024-06-30,3437,3584,2,0,,,Walter Samuel,Jorge Fossati,Hard Rock Stadium,64972,César Ramos Palazuelos,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4238563,4-3-3 Attacking,3-4-3,Argentina,Peru,2:0,national_team_competition
4238564,COPA,2025,Group B,2024-06-23,6303,3671,1,0,,,Jaime Lozano,Heimir Hallgrímsson,NRG Stadium,53763,Ismail Elfath,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4238564,4-2-3-1,3-4-2-1,Mexico,Jamaica,1:0,national_team_competition
4238565,COPA,2025,Group B,2024-06-22,5750,3504,1,2,,,Félix Sánchez,Fernando Batista,Levi's Stadium,29864,Wilmar Roldán,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4238565,4-2-3-1,4-2-3-1,Ecuador,Venezuela,1:2,national_team_competition
4238566,COPA,2025,Group C,2024-06-23,3505,5233,2,0,,,Gregg Berhalter,Antônio Carlos Zago,AT&T Stadium,47873,Maurizio Mariani,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4238566,4-3-3 Attacking,3-1-4-2,United States,Bolivia,2:0,national_team_competition
4238567,COPA,2025,Group C,2024-06-24,3449,3577,3,1,,,Marcelo Bielsa,Thomas Christiansen,Hard Rock Stadium,33425,Piero Maza,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4238567,4-2-3-1,5-4-1,Uruguay,Panama,3:1,national_team_competition
4238568,COPA,2025,Group D,2024-06-24,3816,3581,2,1,,,Néstor Lorenzo,Daniel Garnero,NRG Stadium,67059,Darío Herrera,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4238568,4-2-3-1,4-3-3 Attacking,Colombia,Paraguay,2:1,national_team_competition
4238569,COPA,2025,Group B,2024-06-27,3504,6303,1,0,,,Fernando Batista,Jaime Lozano,SoFi Stadium,72773,Raphael Claus,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4238569,4-2-3-1,4-1-4-1,Venezuela,Mexico,1:0,national_team_competition
4238570,COPA,2025,Group B,2024-06-26,5750,3671,3,1,,,Félix Sánchez,Heimir Hallgrímsson,Allegiant Stadium,24074,Cristián Garay,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4238570,4-2-3-1,3-4-3,Ecuador,Jamaica,3:1,national_team_competition
4238571,COPA,2025,Group C,2024-06-27,3577,3505,2,1,,,Thomas Christiansen,Gregg Berhalter,Mercedes-Benz Stadium,59145,Iván Barton,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4238571,5-4-1,4-3-3 Attacking,Panama,United States,2:1,national_team_competition
